TxHash,BlockHeight,voter,option,proposal_id
A3FA6EA842AC396DC5577B9999E1B2EAC6DE081DB9BF3BFC10140E30B7696A89,7604195,terra1ugrl0p7chfunyuc0ctlca842905semv85qxsy2,VOTE_OPTION_YES,1192
0DEB0C9D4C21B5D9098CB49FBEFF4B16961FCFEBF3FA7E67C8F267FF3C799670,7604182,terra15v4qw8kf9xe0jkhfwl3frhupw55d8n6ws2ks4l,VOTE_OPTION_NO,1196
5A945AA6E65A998EBFE2ED26CD9EDAA7BE0DC11E6971D908D290C053EF7A960A,7604178,terra1ugrl0p7chfunyuc0ctlca842905semv85qxsy2,VOTE_OPTION_YES,1196
21F0177B941672297AB6D6B97B8ECFADA0DA8A949C01AF56F5E104B0022E6210,7604194,terra17vh8u8cvunnpg8wzms4x4s5e6tfa2fr7g9zk2q,VOTE_OPTION_YES,1200
CE2866E2E0410424E6D3B3B5D593F7E28D804D01853799EA04A77A28B99A1812,7604193,terra19rg93umceanyydaquu9aerunw3lda9vrsjfrnr,VOTE_OPTION_YES,1188
BC803541D8B59F70C4C3F5BDB1EF9A4977E3A844BC62F89E204EF2F5B9032ED8,7604144,terra15v4qw8kf9xe0jkhfwl3frhupw55d8n6ws2ks4l,VOTE_OPTION_YES,1188
70C57DB8D558F773D5FD6FD7439116B8F219F458FC498BDE5DBF559501889EDB,7604164,terra188j09zkm7spjkjv62r90csa52yl7uu6c37w65l,VOTE_OPTION_YES,1164
8B4197154026AF810A14514BDE54D11B22F8C1CB91C7C4A6EEDC3D8A1FF30E95,7604161,terra1pzy2fvp2eecfw9m8rvdt83unydtrtqfpmsmm69,VOTE_OPTION_YES,1188
B964A48E7792D85A9223BF7BC917832C900F3158625F92F49CF61A4CE7D27190,7604152,terra15v4qw8kf9xe0jkhfwl3frhupw55d8n6ws2ks4l,VOTE_OPTION_YES,1188
31AD0D97B6987597791E81FE5B90911C184D6370D29F948A96DFCCF122EC458A,7604147,terra1wyg7qew7eqf0pdual2q094zax7cnyh3wx3wwfp,VOTE_OPTION_YES,1192
14C1EB5B4B8E02487AB6CA27B61D88C6DEC9863499BE462E826628FB78EF98AB,7604165,terra1av0cn439l964h5mau09q9qmpe0k6zqymd03l3j,VOTE_OPTION_YES,1188
9CF6ACE6A88B4689E254721573D0A8E5467B439560C9575EEE2A4C2C1A3919D5,7604159,terra1ylqnghs7fdw4apqa56y6mt5zmeew6vgcuhcg0c,VOTE_OPTION_YES,1188
C47242FDF3D7097C93E388B52A5D6289E574B7B4D1D41D2C4357362464DFAC49,7604156,terra1cz8m07tjjq0sc756w3clw0aat23df298skqesm,VOTE_OPTION_YES,1188
BAE146943511D5D73A26CCB306CBEA0319F9D767A0390E9AC48C49B1B0E09806,7604153,terra106n365rhz2xrv6gukyrzf3j7y2j6pew3djps57,VOTE_OPTION_YES,1188
BC1D68CD6D11CF7281F4D4107F6568B41BA0D907C205AE52E80C3C55F9B34B68,7604153,terra1asuxgxsna0st0378e2z3nk7rm5k82tl0pmtmtv,VOTE_OPTION_YES,1188
DABD07439C108954E94D03A59AD3EBF89F327550DE25D20A6E6E3B45DC942F77,7604155,terra1lus7y5ryzvqepgxmdaqwzppzzzgancnz6g97y8,VOTE_OPTION_YES,1200
BBA3ED7A1BEFCA3FC6675886EA076EC1ED2A98D75322AA322A63A3B45BCE7FE0,7604116,terra1kkez97emjcndk2j7jt4srruzgrp30x0tjhvf8r,VOTE_OPTION_YES,1188
93DFBFE783A55B33AB59A7BC2BD19A7881638EF9F2FEE37731057A5BE87E8509,7604129,terra1p7quczl4y92qujz6lxvee4t6dcd4gyrekqgxfs,VOTE_OPTION_NO,1196
266003FD647020E9A3C9357448092D7BADE35010DB88E3A08E93E500AB92AF48,7604139,terra1fdl6dpjx07efdswjqgk6aeh4ll6ckd76yd5ztj,VOTE_OPTION_YES,1200
CB8C6892322C2772686D42DF4B5055315033243ABC5675EBB57AE9F8DD0CDD5A,7604133,terra1p7quczl4y92qujz6lxvee4t6dcd4gyrekqgxfs,VOTE_OPTION_YES,1197
A7BC75E329888F46FF0C532A82B6D7F281505E83AE0172058BC76E505384F818,7604130,terra1f4wdvqeqyw6623es5jxwhtzdrgq6xwlmdeh4pf,VOTE_OPTION_YES,1200
7F59C3E666C7D636266F7B07385B9CA02B5BB931825850ED30887ED5FF096A25,7604091,terra15pa5ducg9qywnrq2p0lsrnft2g354fgfasky0e,VOTE_OPTION_YES,1200
EF5279D2C20C65AF3A77E32DC074C4D8DAD433AAA566AB097C1FA8CEAA6DF26E,7604091,terra1pkeax7hwpnezs6u3dqv8yhquvpztqv4x02tqv8,VOTE_OPTION_YES,1188
544DDDC2A22AEA5B3C4C47C793E022F53901B96FDCFEC1EEFA234DF7C8E5AEB7,7604096,terra1tfm9p26kr3ey75y590r3qx6vf60dwcevqh4kqj,VOTE_OPTION_YES,1164
B573E5AACB2EC3DF33A5BCD4118EC7B94A66095E76BC6AF03117454B53BE6449,7604107,terra1sym8gyehrdsm03vdc44rg9sflg8zeuqwfd3384,VOTE_OPTION_NO,1196
8B98338BC39B972EDF1414A6C22B86E8B897374A13F0E7820421010C0DDD3396,7604091,terra1zndmgclaspcqd79xeagcgf9g49xe77egvpghu9,VOTE_OPTION_YES,1188
FC396B1CD051E3CCE1056DE48EB84AA4E7D99797413D98CD5D6FA98252B1DEAA,7604101,terra1mw6pzflgv8rg3kfj9appf40kk3tlcvtuagrmse,VOTE_OPTION_YES,1197
6F2B773FD079A76D878201062EC1CC87060B9F53CE6589023E5C5E30B03514B6,7604112,terra1kkez97emjcndk2j7jt4srruzgrp30x0tjhvf8r,VOTE_OPTION_YES,1188
69FE904C8BC2F21F28AEA11992A14D6AF9022A25D939211D88EBAA95E76AC523,7604106,terra1mw6pzflgv8rg3kfj9appf40kk3tlcvtuagrmse,VOTE_OPTION_NO,1196
3994C0ADF59C2117C74CEEAFCD8C02EAF766804BD672FC882DB31202A746F098,7604109,terra1mw6pzflgv8rg3kfj9appf40kk3tlcvtuagrmse,VOTE_OPTION_YES,1188
EEB8E5EDE1F72335A9AE3197B1B5822E6B5D54507C96D047976A035B9D130682,7604092,terra1mw6pzflgv8rg3kfj9appf40kk3tlcvtuagrmse,VOTE_OPTION_YES,1200
E23ADF927153B02B31F7B02F6EF2A7A525588A33DD073BE16D5743E52004BC7C,7604087,terra1llud2k2z0ccz7newhdkt7044r0cu3asyg3vgl8,VOTE_OPTION_YES,1188
D01BD37357C699021B2857820CB89672781269316E4800C43130DD654D40547F,7604086,terra1wyg7qew7eqf0pdual2q094zax7cnyh3wx3wwfp,VOTE_OPTION_YES,1200
76CF89652083807910635016EF01E9DCB21E15DBB0E73465F52046F4E4E36E2A,7604067,terra1v8xcwwh3s5zj5nr5tck5akjuuyxekp7au48mym,VOTE_OPTION_YES,1200
D25E710C26ED15734921FEDE877DD4E0BB721A8ACCC7DC6FA1CF295F5C3EE737,7604077,terra15pa5ducg9qywnrq2p0lsrnft2g354fgfasky0e,VOTE_OPTION_NO,1197
8A39B0DEB676289BAA8AB52A591DDB44515A3F0921A13CD21E647C3CDF7626BA,7604081,terra1mw6pzflgv8rg3kfj9appf40kk3tlcvtuagrmse,VOTE_OPTION_YES,1188
26BE3195DBEA08173695C30DE6D5E5A66B971D249CC361C4E6125F241B01D5AF,7604080,terra12q2jxnjerw0z6nmq9gtrlrzuqvts7zpxtlam9w,VOTE_OPTION_YES,1164
7A6F91466340AC683763DE39DC1ECA1774D6E11EDFB0F45760334A2688335AE7,7604064,terra1sym8gyehrdsm03vdc44rg9sflg8zeuqwfd3384,VOTE_OPTION_ABSTAIN,1192
9ACFA904D086C9FB1B4B0C79BED32AE3C026CBEF0AE2FE7FA41E7EB086FEF598,7604070,terra1llud2k2z0ccz7newhdkt7044r0cu3asyg3vgl8,VOTE_OPTION_NO,1196
A497C3EFFD370500A8CB31ABAFF42A1A8504B7B7A5B2C3DAC92F2014731BF57A,7604033,terra1rgdcrrmaj4r29sggtpcreynxj68cfg92pcykak,VOTE_OPTION_YES,1192
D9ED0C4BF4216A39514C5299C29F6EC25935B739D58015BE86B0B3AD06F061DA,7604058,terra1sym8gyehrdsm03vdc44rg9sflg8zeuqwfd3384,VOTE_OPTION_NO,1191
1C4A6B5726BAB11321FBC4C82D26D6D89238D67AA50534D6509260BE85290FF9,7604052,terra1l9gxuvshmn373l8m4ktza4wwz5gk79llfvvkr5,VOTE_OPTION_YES,1196
D16063D5FE32F975B141280A28930C4A822F5C262A3903F8263EBBEF06DAA4BF,7604057,terra1ltg6z79yqjlaqax8lqg4wh77s5cgru8s3tw6cl,VOTE_OPTION_YES,1192
F7714073880F7CB31BC3D3B1CDE92CA09328F964EF63C599DA88740C40147281,7604036,terra15cs4zt5psn8ms2rhsyz62shk8rq0ql8hkzp966,VOTE_OPTION_YES,1188
0D2EB7DCE8CF7D835FCD84DF4700EB2014F4558DCE3954A45B88964E7B89ADB6,7604031,terra1gdpg9x4fyc2m68hxwca7udw4mrqhnpzrx88r2y,VOTE_OPTION_YES,1188
6F9F4465A0B3E3662E13AF3728813F39583E6A8C6BC516ECF75F349F32D87CCD,7604055,terra1rrgq4ec8syk00c6x3qt6pyrl6f36nkry4y0qqs,VOTE_OPTION_YES,1188
FBFCBCED01F6EB274FA98B99AE4760A51ED1EB668E750CCF745E1679936FEA2D,7604034,terra1ct9wmax2d4jt7cy4pngplylrktzdvz2kr0kl2w,VOTE_OPTION_YES,1200
88E2ED216305A9D306A04AAF9008B602827F62A093BACDF68781B988E9B47658,7604051,terra1sym8gyehrdsm03vdc44rg9sflg8zeuqwfd3384,VOTE_OPTION_YES,1188
BD369E0D99B97B3B7CF51FB871A9C4AD78F92266E916C74FDF6C8F55D785ADAC,7604014,terra1607k3gwyyq65h07t0mgyxjnuuttgzp533uqztn,VOTE_OPTION_YES,1197
5D7A64C61FA43D20E5AC084831FE319FD1952A35E3E510B27ECA9C109138BC00,7604013,terra1k9r3k9hfdptsvw0tex9qzq2rwjl57cdmzagnue,VOTE_OPTION_YES,1164
FA4F66B6A0358BB4F4EC5A8DCC6F57FF3859B2CEAF5092E87B85A94E8ED80D67,7604013,terra1zpmldd08gqs07javep499h3dswfedjmp3d4xt3,VOTE_OPTION_YES,1188
DE33EC09916098D74C07CBBBAA713BD8945A3C7F1402E7E9B6D7ACA88F572E74,7604007,terra1607k3gwyyq65h07t0mgyxjnuuttgzp533uqztn,VOTE_OPTION_YES,1192
39110C188DD8D25B530B24D0D0056BB412D83E5424EE50943D413DC4D52355FD,7604025,terra1rgdcrrmaj4r29sggtpcreynxj68cfg92pcykak,VOTE_OPTION_YES,1188
787C850393E5BC80E68848B2877BB735F4C6D4ECBFB77D7B453B9BEB775F231F,7604003,terra1607k3gwyyq65h07t0mgyxjnuuttgzp533uqztn,VOTE_OPTION_YES,1191
79147786E4865CC74E72E8A8A6B582C1B00AD2B59EC3C9080A4936BEBDA99114,7604011,terra1607k3gwyyq65h07t0mgyxjnuuttgzp533uqztn,VOTE_OPTION_NO,1196
134281B05A319AE8F20D160E459A294C9847A084A1E5E602591B2B1F62C735CD,7604023,terra1rgdcrrmaj4r29sggtpcreynxj68cfg92pcykak,VOTE_OPTION_NO,1169
D7B6D6AF436BABA04DCA938B33484E097885B44E9BA2B3EE7014D26B310509B7,7604029,terra1rgdcrrmaj4r29sggtpcreynxj68cfg92pcykak,VOTE_OPTION_YES,1191
85535D1AE208396EA93CBC2DD8B1AEE08E93E5E9744AFE03BBCA1CDBE7486BFD,7604015,terra1w6als505t2szgxu3ntdyau796cythp3pqdew6r,VOTE_OPTION_ABSTAIN,1196
33F421F24129091D5CA87E093EF646860DE2C7CB6DFAFA41D0434B492025675B,7603999,terra1wkhd38m8c9ryh5t9h0wda8nzd8jnd8smswa3fg,VOTE_OPTION_YES,1200
8CC2E412B5B8591FD5F16627613764415868E789323396D3B21B5C7BFE64212A,7603998,terra1607k3gwyyq65h07t0mgyxjnuuttgzp533uqztn,VOTE_OPTION_YES,1188
8BB37F2EA9F2CB367072C2D78DFF9F08823CE179AF2717043CC709BF34ACF12F,7604024,terra15qys0jyrrdr92ns9643pae2y6r0nsl7qvq9sr2,VOTE_OPTION_YES,1188
BB29F5897B1E6810341BC057BC06087B1B784EFFBA5C03839CD7F3E502ACCA54,7604004,terra1l2tpd5hw2xq6sf2qdpunv67qs3ecvqm0f784jy,VOTE_OPTION_YES,1188
14E1DE8CE1E98B3055A915F6A0D9D48DB9AAD89D2F79EAF174F38BCB562EEC0F,7603979,terra14x3rjyxejdj2wq32cnktt769ura7rgg75mgxcf,VOTE_OPTION_NO,1196
9F488BD6FBC9B9D867F203A45A6246DAE5BC912D3C98DEFBE8A7EA1E440D5457,7603979,terra1w6als505t2szgxu3ntdyau796cythp3pqdew6r,VOTE_OPTION_YES,1191
0ADC471FC147FC6CFC17E156F17743BBCEBE555953190624D04BDAE95155ABCE,7603994,terra1jxr5cgal4987lj20xs0f46dvthjqukvdfqhvnm,VOTE_OPTION_YES,1164
E693974F73BFC6C58BD56D6F346D3AB454D6EB01BFB9D0C3BC5A438220533603,7603971,terra1y2dgx4rpsxrj5452f8xav6rk3cafgrwweuqtn9,VOTE_OPTION_YES,1188
F77DECAAE20B7781A878BD5F7003DDC073C961F2EA4FE6900D2BF4EE314BC55E,7603995,terra1607k3gwyyq65h07t0mgyxjnuuttgzp533uqztn,VOTE_OPTION_NO,1169
8B0CA173E66E79CDEB3A4857804139B3F5FA2422FD5E22250E79B99D700BBC25,7603981,terra1v6t9vgpte7sxf8fsfayx0f6988cdxs46gss4x3,VOTE_OPTION_YES,1197
D1AEDA591A590D5397690CA5FCF13A27491D8F10B785326BCE8259447FA92267,7603966,terra14x3rjyxejdj2wq32cnktt769ura7rgg75mgxcf,VOTE_OPTION_NO_WITH_VETO,1200
6F17E839D5A63D4DF35BEDB21E649AAAEAAD18961475CDA2E87737D169AA305F,7603984,terra1dsuw7yll5pdqtuasyaxjqs432dh3m9g65txcnz,VOTE_OPTION_YES,1188
AD57C93929F46F0E2311E86070790556EFA7E7F8F8583E7328F928118AE525C3,7603971,terra14x3rjyxejdj2wq32cnktt769ura7rgg75mgxcf,VOTE_OPTION_YES,1197
ED40E2E4319BF0A2F10C99C058E98C3803435391994074E4F252B07301A18435,7603977,terra1v6t9vgpte7sxf8fsfayx0f6988cdxs46gss4x3,VOTE_OPTION_YES,1200
FFCDB2A63AF4EF991C84632A59D2CFECD33F9F8F428C138AAF3BFA8EE7A89327,7603985,terra14x3rjyxejdj2wq32cnktt769ura7rgg75mgxcf,VOTE_OPTION_NO_WITH_VETO,1192
3C51985E57F313D9196C05609B8718AE37ABA9B4AECEF7290BA696EBBF9E4AD0,7603968,terra163c48nhk73dtqhlw2p950n5urn4yfj0f0zp3sn,VOTE_OPTION_YES,1192
F223973AA5DFAD6EB6FC8CB28AF233E8B85B826CD589EFA1ACFF30D9D8948B07,7603977,terra163c48nhk73dtqhlw2p950n5urn4yfj0f0zp3sn,VOTE_OPTION_YES,1197
D44C296BCC0013FA827D167A435068E507D98942732FEF73FE9C5A349C941E35,7603991,terra1ll5d0x5an8cp76cm9q3rqdg0l59aa3684upqpe,VOTE_OPTION_YES,1188
DF0104E96D7AF955A0443B8AB54CEC4B32FC49528D126B03ADA202A7D7F7ADFD,7603991,terra163c48nhk73dtqhlw2p950n5urn4yfj0f0zp3sn,VOTE_OPTION_NO,1200
3B871E7ED0FD48B3A79084609E730082FB2EFFA6C28A0A5EEFB0B2724B7DF4C0,7603990,terra1fq05al94qqmn7ydwdalge32hgkxxc460y0hr5p,VOTE_OPTION_YES,1188
F21A0D0FCF5F75194615FC998DF97D51CE0CF3687B1B748250774AA6375BD139,7603990,terra14x3rjyxejdj2wq32cnktt769ura7rgg75mgxcf,VOTE_OPTION_NO,1191
E96B5C2A9ECD2DD4306016EEAF05C3EDCFC993794BB81E08576B637990F1B633,7603988,terra1jxr5cgal4987lj20xs0f46dvthjqukvdfqhvnm,VOTE_OPTION_YES,1200
41C7A7C1EAEB020E79B9A6CCEFFF65DEAEE95F1E30C52F86B3A128A5791C6D76,7603987,terra1daxmeasc2dxxyctv2jd23makzh8aev80nm7658,VOTE_OPTION_YES,1164
7D3EC3E4F2FDA81D26F1DDFEC05E389FDCB99EE3DE39A0046F1BB080FE8A22C1,7603980,terra10925gx8khrdrd82pk7ffwc842w8lns5a6q4965,VOTE_OPTION_YES,1196
78E0218479E74A1805D6B1F70805D0DBF544C7DE69A06BF74E39D64D54296C05,7603996,terra15qys0jyrrdr92ns9643pae2y6r0nsl7qvq9sr2,VOTE_OPTION_YES,1196
B69947E5A204071A87575D7B96DBE3F0B9A6D48BD2868632DD0CC192A7DD055A,7603940,terra1rrr5x9yyqlku0q5v8mepyxp5yu639celk4ccgj,VOTE_OPTION_ABSTAIN,1196
AE9E0C5C8C7819F398E6365F22BCEAE9862873528E05FF6C671937A587E7A198,7603940,terra1ttg97t93fewn5cgtfeqjl9jzdzatav82mayu56,VOTE_OPTION_YES,1188
51C53C93750E42848BD043D905428B1050D96EC7A839CB24A3F60A8D2F7413F2,7603939,terra1l28pky07umychj0m4gmvpm2jzzehgw8argu0e3,VOTE_OPTION_YES,1192
D0A324E324FE1EC54AEE666FD95B2BF0B1BA69F114D3E67D924CAB6C21946E05,7603948,terra1v6t9vgpte7sxf8fsfayx0f6988cdxs46gss4x3,VOTE_OPTION_YES,1192
7549B82DB94CA5A46E3507502AA7753A9A5D16662D044AAB8A3FB7C321FB1E9F,7603963,terra1rrr5x9yyqlku0q5v8mepyxp5yu639celk4ccgj,VOTE_OPTION_YES,1200
6D01DA939D73183AA3FDFFF307D8BAEA4F5CE9D951E9936000C9CCADA3851AF3,7603961,terra1hjdrzs6g4u8c23sz8rsxsshkuncpr28sy5g6rw,VOTE_OPTION_YES,1188
70EB8EEAC88A8DFC88CEDAF8F312485C7D0302EF6286F5A6006632013FAA7085,7603962,terra1v6t9vgpte7sxf8fsfayx0f6988cdxs46gss4x3,VOTE_OPTION_NO,1196
788B51A1B5F5A3209C417FED751CCFAB825D09BBC8356510226C750D4089C21E,7603952,terra1fj5eyry57y5tmddcldyk47tjzd572e45gum6q9,VOTE_OPTION_YES,1200
45AAAB457D0EB6558FDA7C512E391FFA13245B619A8E636B0D570B3147E05ADF,7603952,terra1c5zm856qe87pzzllh4e0nnlp28g95kvgh9ke3l,VOTE_OPTION_NO,1169
BDD42C855D3A5A26E8EB4CF930D9164BBA56E3D5B428BF70358FBF3E85594E7A,7603952,terra163c48nhk73dtqhlw2p950n5urn4yfj0f0zp3sn,VOTE_OPTION_YES,1200
3681EC4327A0438926D1727A2BC5E42CF52476E7AF508ACF97EB1E19FE68E14D,7603952,terra1m3at8nwca3z46x3vfs6kvq4vj0w7jau9mg65ns,VOTE_OPTION_YES,1188
E05407CCE7389A1C2ADB421E3C7D466395E1CDFD4FB8DECD55D7C14F558DB54D,7603947,terra152hvqzcvwqlhjyvzzzn5t8t8t3q6vfhnaa4jff,VOTE_OPTION_YES,1200
00FA35692540CB2867FC0D2700EE56BCAB0450D45958DAE093ACC45A7D1C1B1E,7603957,terra1v6t9vgpte7sxf8fsfayx0f6988cdxs46gss4x3,VOTE_OPTION_YES,1191
2083C9DCBB4E4763F9AB1C063F5F2EE49D260147AA49E7EA0D3EB3B4CE60DC52,7603957,terra152hvqzcvwqlhjyvzzzn5t8t8t3q6vfhnaa4jff,VOTE_OPTION_YES,1197
EBA84CAD3C48421B58B79193D05CED742F93C56967B31B20C5EBE51AD266CB79,7603957,terra14x3rjyxejdj2wq32cnktt769ura7rgg75mgxcf,VOTE_OPTION_YES,1188
C6592B34DC1CBAA20A2E28599ADD5292AA3F624F97C6C647BAA24E9E6B5B0415,7603944,terra15hvmp870rxwpzgeqa9wf9tsuuuu4ja9xwd870q,VOTE_OPTION_YES,1188
1E063DC04F6869A229C310F6232C448B4B5363C60AF648C04A00DA509060B8CE,7603964,terra15qys0jyrrdr92ns9643pae2y6r0nsl7qvq9sr2,VOTE_OPTION_YES,1192
2EEEC02E678F068656CEB414734216BC6BC5058DE1E136F34FDF70A6A1A97A30,7603960,terra1c5zm856qe87pzzllh4e0nnlp28g95kvgh9ke3l,VOTE_OPTION_YES,1188
B717CC1F9DF9DCD1E5E3898FDBCB3176CEE0528AB77493968061864984BC7E5A,7603933,terra1udh4d4lusgmfyglu0z8n7z3f0jdfcvvlu37tvr,VOTE_OPTION_YES,1188
375A885FD9A2E6F2D7B34B35B38D2DA7C5793C3510B41488189C3C8E038B7D2D,7603923,terra1v6t9vgpte7sxf8fsfayx0f6988cdxs46gss4x3,VOTE_OPTION_YES,1188
C341C84D27DE832B2768B21B169F4D407B83A69370AF48E78194216F1C4ABD0C,7603917,terra1apmkf9vnpjfe6rm6yx5ghfdt8krfy9vq7ra057,VOTE_OPTION_YES,1191
57FB17315F199C139F4FFF638F2E734C66934602E8EB018590B00CC6F930D6AC,7603915,terra1q6hf7e8tc69g245akyna3l7e38ps6up29zq26k,VOTE_OPTION_YES,1188
30BBA657C96E9EA2D8FA072D055127BCEFAF0FEDBDF1532BF53E8E4C54E39238,7603911,terra10925gx8khrdrd82pk7ffwc842w8lns5a6q4965,VOTE_OPTION_YES,1188
1107AA23072B6887B65588D18F82ECA1F4C126E677F4A28335E2C6A97DFAED8D,7603922,terra1j5g2m89zq3dl3kwjz394m4rkxn6lydxsm6c2kc,VOTE_OPTION_YES,1164
65D7FECFA11CA2306877BC1151AF7716C548D233AFA09014CCC245E4CD813763,7603922,terra1pggvmnlgd53j3c8093lrrdlkv382mc2cl7afj6,VOTE_OPTION_YES,1188
2252C03A7D4CBC50440F0643B82F05E5508B45A9742A7719983E7053D611D92C,7603909,terra1xtttrqa83jl0h4vzexgewsxn70u07mnpwcqd3a,VOTE_OPTION_YES,1192
44644D9E17BD15DBABA6DEA35B1DEDFE13821297151EDFE88CB155A508BDB266,7603909,terra19nv9cgx997a7f7lcl7t7jz23ndd2arzv6s2tgz,VOTE_OPTION_YES,1188
841D56C70CAB3FD03A1D2FC91B6B2B931E46C8E5AF58845471B9C59AD2BE8296,7603936,terra142jcg3yjhq9mxg5emj5xmrmqwdcmzh8l22n7hj,VOTE_OPTION_ABSTAIN,1197
3BB99C164529F2533DE481A060F42FF1D9399DDB6CD8F1BD5978CDCA108BAFC5,7603935,terra1p7quczl4y92qujz6lxvee4t6dcd4gyrekqgxfs,VOTE_OPTION_NO,1192
229A4D84D836C4D336AE3C93088EE8C67A885C4E61943428BA8E9960AC32D420,7603921,terra10925gx8khrdrd82pk7ffwc842w8lns5a6q4965,VOTE_OPTION_YES,1164
46333C5B6247F6D39E7D51EED6E5AE28744F99211CBAF81160E6FD3078010472,7603920,terra1m4gspdkyyvme9w9gexa3f3avxp7ndxg8gjn055,VOTE_OPTION_YES,1197
5F1EA6D4FE8795C735413FAE96EB507D179E614079EBE7E7C9628F844C766CC4,7603919,terra142jcg3yjhq9mxg5emj5xmrmqwdcmzh8l22n7hj,VOTE_OPTION_YES,1192
F7A7E04BFD1BCF0AD3D9F19933A5F29671AFC88AD41A22CBD512BD04F158EF98,7603919,terra1v6t9vgpte7sxf8fsfayx0f6988cdxs46gss4x3,VOTE_OPTION_NO,1169
793FFA9D4C5EC5DAF36C0F9BB7C4C698A0B2B6E9395CF286DC76FF3DB537829A,7603928,terra1p7quczl4y92qujz6lxvee4t6dcd4gyrekqgxfs,VOTE_OPTION_NO,1191
3B5AC60BFD5FA82C0749B24DE28901D67EA63E7C32E3AAC1CA423CC56F32ABCB,7603927,terra142jcg3yjhq9mxg5emj5xmrmqwdcmzh8l22n7hj,VOTE_OPTION_YES,1200
D3911A7ADBEE213BCE68EFC491A7D1EDDA2162193CF7AC342DE33A4D72EEFAD6,7603888,terra10925gx8khrdrd82pk7ffwc842w8lns5a6q4965,VOTE_OPTION_YES,1191
1BC3EB3F505499DEBB9C62BD2E1C72010CE51A2E014EE025DC889161B25D03D8,7603891,terra1q8jge8ssxedjuczlu2za4ycz9dc92uuprryhq9,VOTE_OPTION_YES,1188
E04AA99AA2A265017D49A7755C4B17EEA4EFAC7D3AE65440E502D7A518DE7E49,7603907,terra1apmkf9vnpjfe6rm6yx5ghfdt8krfy9vq7ra057,VOTE_OPTION_YES,1188
BEB60DF773D82487FFD003F73FE555707DBB8F59061927A772D465E7A5ABF027,7603887,terra1ydu9s5aa86w2p22d9y6r2way2tga5rja69p4cr,VOTE_OPTION_YES,1188
D99E9E502E2582A1AD85148FEB8CACE30D3BE6CFDBADF6B8B62B27EAB4E3A483,7603899,terra1dljd99vrj4l96wh27x0ux7mmn6usnndewzujla,VOTE_OPTION_YES,1164
D6872BEDFFA387ECE84A92D8589C6DCF2922C7CD3D7C28D03B39E45D0D39125F,7603904,terra10925gx8khrdrd82pk7ffwc842w8lns5a6q4965,VOTE_OPTION_NO,1192
764F97364D227E1AE1D8BCB6DE777669AB4BCC20134180F29154153A3EE976ED,7603904,terra19nv9cgx997a7f7lcl7t7jz23ndd2arzv6s2tgz,VOTE_OPTION_YES,1188
365D059A39F68615CBCDF5E4FE9222EF47E3954E7FBBEB4A72D85E5305EC656E,7603886,terra1lam2u8mrmzvfgscuma2s7gyxtwet5ppqks8khy,VOTE_OPTION_YES,1188
C3044672229E5F759326CE37D614C526FB55537790FB21865D726B561F46D899,7603895,terra10925gx8khrdrd82pk7ffwc842w8lns5a6q4965,VOTE_OPTION_YES,1188
FACF65B37990B341061A9A5DF2B930FADA9FDE26E99CAEF452041AA59CA38EBC,7603884,terra13vyjsa8aqg5gt6k9kk2z749422lf5yjl8m6h6q,VOTE_OPTION_NO_WITH_VETO,1200
A059F71877DFB1D407E1AC70FFFD26845B5BC685A81942EDC2D236CDFDEA9979,7603866,terra1z06gd406f8uwzy0qkq4cflu53sz0l4rqh9fm03,VOTE_OPTION_YES,1200
7701D150DD996A17BA99DD7797475A73C21E3039E49155488F55F78F7A2F62C7,7603865,terra12wdq8y0d08sh8mg6lhfe0ncqgm4n3skfz62tyd,VOTE_OPTION_YES,1200
31B6911E24D2097524A795663DB29C73B18C8868EECCCEB06C5FCEB63D88087F,7603861,terra1ru7x888r988v97vuejl37aazymymcpcvlspj7l,VOTE_OPTION_YES,1188
22AF775C7960BE0A7F35251711174A8263F08074B191A4606962A7AEEC9D1688,7603860,terra12wdq8y0d08sh8mg6lhfe0ncqgm4n3skfz62tyd,VOTE_OPTION_YES,1188
C50991DFC2DB425A9794C9DC0875890F73078BC78F0C8020BED6506C610CAA92,7603871,terra13j2yktk5aq4z2uvc24sr9kxd8mv0uq0gxa5lmy,VOTE_OPTION_YES,1197
E7C2FE8AD0FB1AB47CE7E62C695B92A0867AD087DEB9F7CE886F33977C1FA700,7603874,terra172059el0gl7cxnzyxnv0n7nmh0ranljvwnvfck,VOTE_OPTION_YES,1200
BD86B087C41DD17DDB668CAD4B3194B419B9330E7A4B39F9F53CA8C0769A3BEE,7603879,terra1zwcla8rn47069k7yl8a3vtmpxng7jy83256l39,VOTE_OPTION_YES,1188
D7474AB57A95EBA3705E72B71E16660F10DF557909799BFA64B9FE3E4EE1DAC0,7603878,terra1q8jge8ssxedjuczlu2za4ycz9dc92uuprryhq9,VOTE_OPTION_YES,1164
7CB73FDD1E878854C7A33F931DE53F595C585AA14698B642F6D6D14EAE64E099,7603867,terra13j2yktk5aq4z2uvc24sr9kxd8mv0uq0gxa5lmy,VOTE_OPTION_YES,1196
2C0DDD46849B9856CA83AB7705B0259BA901AF8F2DD1F4F3B89CFD3424D13A56,7603854,terra13j2yktk5aq4z2uvc24sr9kxd8mv0uq0gxa5lmy,VOTE_OPTION_ABSTAIN,1191
